,serum,virus,replicate,concentration,fraction infectivity
0,S2H14,Y449H+N501Y,1,400,0.6113
1,S2H14,Y449H+N501Y,1,100,0.8816
2,S2H14,Y449H+N501Y,1,25,0.9173
3,S2H14,Y449H+N501Y,1,6.25,0.971
4,S2H14,Y449H+N501Y,1,1.562,0.993
5,S2H14,Y449H+N501Y,1,0.3906,1.17
6,S2H14,Y449H+N501Y,1,0.09766,0.8987
7,S2H14,Y449H+N501Y,1,0.02441,0.949
8,S2H14,Y449H+N501Y,2,400,0.676
9,S2H14,Y449H+N501Y,2,100,0.8535
10,S2H14,Y449H+N501Y,2,25,1.148
11,S2H14,Y449H+N501Y,2,6.25,0.8917
12,S2H14,Y449H+N501Y,2,1.562,1.006
13,S2H14,Y449H+N501Y,2,0.3906,0.9723
14,S2H14,Y449H+N501Y,2,0.09766,1.039
15,S2H14,Y449H+N501Y,2,0.02441,1.004
16,S2H13,Y449H+N501Y,1,200,0.1747
17,S2H13,Y449H+N501Y,1,50,0.3404
18,S2H13,Y449H+N501Y,1,12.5,0.5526
19,S2H13,Y449H+N501Y,1,3.125,0.9791
20,S2H13,Y449H+N501Y,1,0.7812,0.8816
21,S2H13,Y449H+N501Y,1,0.1953,1.09
22,S2H13,Y449H+N501Y,1,0.04883,0.9642
23,S2H13,Y449H+N501Y,1,0.01221,1.26
24,S2H13,Y449H+N501Y,2,200,0.1684
25,S2H13,Y449H+N501Y,2,50,0.3635
26,S2H13,Y449H+N501Y,2,12.5,0.6069
27,S2H13,Y449H+N501Y,2,3.125,0.808
28,S2H13,Y449H+N501Y,2,0.7812,0.9003
29,S2H13,Y449H+N501Y,2,0.1953,1.257
30,S2H13,Y449H+N501Y,2,0.04883,0.8719
31,S2H13,Y449H+N501Y,2,0.01221,0.9795
32,S2X58,Y449H+N501Y,1,4,0.2024
33,S2X58,Y449H+N501Y,1,1,0.3458
34,S2X58,Y449H+N501Y,1,0.25,0.6989
35,S2X58,Y449H+N501Y,1,0.0625,0.9575
36,S2X58,Y449H+N501Y,1,0.01562,0.7596
37,S2X58,Y449H+N501Y,1,0.003906,1.015
38,S2X58,Y449H+N501Y,1,0.0009766,0.9335
39,S2X58,Y449H+N501Y,1,0.0002441,0.9426
40,S2X58,Y449H+N501Y,2,4,0.2039
41,S2X58,Y449H+N501Y,2,1,0.4346
42,S2X58,Y449H+N501Y,2,0.25,0.7412
43,S2X58,Y449H+N501Y,2,0.0625,0.7816
44,S2X58,Y449H+N501Y,2,0.01562,0.796
45,S2X58,Y449H+N501Y,2,0.003906,1.142
46,S2X58,Y449H+N501Y,2,0.0009766,1.025
47,S2X58,Y449H+N501Y,2,0.0002441,0.9008
48,S2E12,Y449H+N501Y,1,2,-4.471e-06
49,S2E12,Y449H+N501Y,1,0.5,-2.473e-06
50,S2E12,Y449H+N501Y,1,0.125,2.784e-05
51,S2E12,Y449H+N501Y,1,0.03125,-2.481e-05
52,S2E12,Y449H+N501Y,1,0.007812,0.03774
53,S2E12,Y449H+N501Y,1,0.001953,0.298
54,S2E12,Y449H+N501Y,1,0.0004883,0.7007
55,S2E12,Y449H+N501Y,1,0.0001221,0.8414
56,S2E12,Y449H+N501Y,2,2,-4.471e-06
57,S2E12,Y449H+N501Y,2,0.5,-2.967e-05
58,S2E12,Y449H+N501Y,2,0.125,-2.784e-05
59,S2E12,Y449H+N501Y,2,0.03125,-3.032e-05
60,S2E12,Y449H+N501Y,2,0.007812,0.03512
61,S2E12,Y449H+N501Y,2,0.001953,0.3166
62,S2E12,Y449H+N501Y,2,0.0004883,0.7927
63,S2E12,Y449H+N501Y,2,0.0001221,0.8786
64,S2H14,N501Y,1,400,0.5558
65,S2H14,N501Y,1,100,0.9871
66,S2H14,N501Y,1,25,1.224
67,S2H14,N501Y,1,6.25,0.9598
68,S2H14,N501Y,1,1.562,0.9402
69,S2H14,N501Y,1,0.3906,0.8957
70,S2H14,N501Y,1,0.09766,1.058
71,S2H14,N501Y,1,0.02441,1.009
72,S2H14,N501Y,2,400,0.6663
73,S2H14,N501Y,2,100,1.039
74,S2H14,N501Y,2,25,0.9953
75,S2H14,N501Y,2,6.25,0.9612
76,S2H14,N501Y,2,1.562,0.9216
77,S2H14,N501Y,2,0.3906,1.046
78,S2H14,N501Y,2,0.09766,0.999
79,S2H14,N501Y,2,0.02441,1.101
80,S2H13,N501Y,1,200,0.06332
81,S2H13,N501Y,1,50,0.1472
82,S2H13,N501Y,1,12.5,0.3699
83,S2H13,N501Y,1,3.125,0.4688
84,S2H13,N501Y,1,0.7812,0.5773
85,S2H13,N501Y,1,0.1953,1.105
86,S2H13,N501Y,1,0.04883,0.9999
87,S2H13,N501Y,1,0.01221,1.038
88,S2H13,N501Y,2,200,0.07176
89,S2H13,N501Y,2,50,0.09946
90,S2H13,N501Y,2,12.5,0.303
91,S2H13,N501Y,2,3.125,0.436
92,S2H13,N501Y,2,0.7812,0.5538
93,S2H13,N501Y,2,0.1953,1.088
94,S2H13,N501Y,2,0.04883,0.9998
95,S2H13,N501Y,2,0.01221,1.098
96,S2X58,N501Y,1,4,0.00315
97,S2X58,N501Y,1,1,0.003964
98,S2X58,N501Y,1,0.25,0.02388
99,S2X58,N501Y,1,0.0625,0.1331
100,S2X58,N501Y,1,0.01562,0.3175
101,S2X58,N501Y,1,0.003906,0.8202
102,S2X58,N501Y,1,0.0009766,1.027
103,S2X58,N501Y,1,0.0002441,1.195
104,S2X58,N501Y,2,4,2.15e-06
105,S2X58,N501Y,2,1,0.00195
106,S2X58,N501Y,2,0.25,0.0278
107,S2X58,N501Y,2,0.0625,0.1158
108,S2X58,N501Y,2,0.01562,0.3441
109,S2X58,N501Y,2,0.003906,0.7915
110,S2X58,N501Y,2,0.0009766,0.9465
111,S2X58,N501Y,2,0.0002441,0.9286
112,S2E12,N501Y,1,2,7.884e-06
113,S2E12,N501Y,1,0.5,3.868e-05
114,S2E12,N501Y,1,0.125,3.909e-05
115,S2E12,N501Y,1,0.03125,0.02403
116,S2E12,N501Y,1,0.007812,0.04343
117,S2E12,N501Y,1,0.001953,0.4089
118,S2E12,N501Y,1,0.0004883,0.827
119,S2E12,N501Y,1,0.0001221,0.981
120,S2E12,N501Y,2,2,-3.584e-06
121,S2E12,N501Y,2,0.5,2.655e-05
122,S2E12,N501Y,2,0.125,2.727e-06
123,S2E12,N501Y,2,0.03125,0.01356
124,S2E12,N501Y,2,0.007812,0.08182
125,S2E12,N501Y,2,0.001953,0.366
126,S2E12,N501Y,2,0.0004883,0.6606
127,S2E12,N501Y,2,0.0001221,1.022
128,S2H14,Y449H,1,400,0.115
129,S2H14,Y449H,1,100,0.2743
130,S2H14,Y449H,1,25,0.5032
131,S2H14,Y449H,1,6.25,0.7038
132,S2H14,Y449H,1,1.562,0.9135
133,S2H14,Y449H,1,0.3906,0.8052
134,S2H14,Y449H,1,0.09766,0.9637
135,S2H14,Y449H,1,0.02441,1.026
136,S2H14,Y449H,2,400,0.1178
137,S2H14,Y449H,2,100,0.344
138,S2H14,Y449H,2,25,0.5033
139,S2H14,Y449H,2,6.25,0.7022
140,S2H14,Y449H,2,1.562,0.9402
141,S2H14,Y449H,2,0.3906,1.02
142,S2H14,Y449H,2,0.09766,0.9069
143,S2H14,Y449H,2,0.02441,1.199
144,S2H13,Y449H,1,200,0.03704
145,S2H13,Y449H,1,50,0.1119
146,S2H13,Y449H,1,12.5,0.2207
147,S2H13,Y449H,1,3.125,0.4309
148,S2H13,Y449H,1,0.7812,0.6611
149,S2H13,Y449H,1,0.1953,0.8447
150,S2H13,Y449H,1,0.04883,0.9991
151,S2H13,Y449H,1,0.01221,1.167
152,S2H13,Y449H,2,200,0.0311
153,S2H13,Y449H,2,50,0.1067
154,S2H13,Y449H,2,12.5,0.183
155,S2H13,Y449H,2,3.125,0.3183
156,S2H13,Y449H,2,0.7812,0.5877
157,S2H13,Y449H,2,0.1953,0.8355
158,S2H13,Y449H,2,0.04883,0.8644
159,S2H13,Y449H,2,0.01221,1.188
160,S2X58,Y449H,1,4,0.0004607
161,S2X58,Y449H,1,1,0.004153
162,S2X58,Y449H,1,0.25,0.07775
163,S2X58,Y449H,1,0.0625,0.3574
164,S2X58,Y449H,1,0.01562,0.6159
165,S2X58,Y449H,1,0.003906,0.8042
166,S2X58,Y449H,1,0.0009766,0.8617
167,S2X58,Y449H,1,0.0002441,1.234
168,S2X58,Y449H,2,4,0.001459
169,S2X58,Y449H,2,1,0.008028
170,S2X58,Y449H,2,0.25,0.06577
171,S2X58,Y449H,2,0.0625,0.347
172,S2X58,Y449H,2,0.01562,0.7073
173,S2X58,Y449H,2,0.003906,0.9374
174,S2X58,Y449H,2,0.0009766,0.8409
175,S2X58,Y449H,2,0.0002441,1.284
176,S2E12,Y449H,1,2,9.873e-06
177,S2E12,Y449H,1,0.5,8.15e-06
178,S2E12,Y449H,1,0.125,4.302e-06
179,S2E12,Y449H,1,0.03125,3.605e-05
180,S2E12,Y449H,1,0.007812,0.05524
181,S2E12,Y449H,1,0.001953,0.2802
182,S2E12,Y449H,1,0.0004883,0.6994
183,S2E12,Y449H,1,0.0001221,1.084
184,S2E12,Y449H,2,2,1.951e-05
185,S2E12,Y449H,2,0.5,1.803e-05
186,S2E12,Y449H,2,0.125,1.847e-05
187,S2E12,Y449H,2,0.03125,0.002303
188,S2E12,Y449H,2,0.007812,0.07054
189,S2E12,Y449H,2,0.001953,0.2441
190,S2E12,Y449H,2,0.0004883,0.5871
191,S2E12,Y449H,2,0.0001221,1.082
192,S2H14,wildtype,1,400,2.068e-05
193,S2H14,wildtype,1,100,1.843e-06
194,S2H14,wildtype,1,25,0.008547
195,S2H14,wildtype,1,6.25,0.07265
196,S2H14,wildtype,1,1.562,0.1663
197,S2H14,wildtype,1,0.3906,0.5622
198,S2H14,wildtype,1,0.09766,0.7831
199,S2H14,wildtype,1,0.02441,0.8944
200,S2H14,wildtype,2,400,-4.772e-06
201,S2H14,wildtype,2,100,-5.528e-06
202,S2H14,wildtype,2,25,0.009708
203,S2H14,wildtype,2,6.25,0.06986
204,S2H14,wildtype,2,1.562,0.169
205,S2H14,wildtype,2,0.3906,0.4657
206,S2H14,wildtype,2,0.09766,0.7376
207,S2H14,wildtype,2,0.02441,0.9575
208,S2H13,wildtype,1,200,0.02285
209,S2H13,wildtype,1,50,0.03982
210,S2H13,wildtype,1,12.5,0.1016
211,S2H13,wildtype,1,3.125,0.2368
212,S2H13,wildtype,1,0.7812,0.4013
213,S2H13,wildtype,1,0.1953,0.5418
214,S2H13,wildtype,1,0.04883,0.8268
215,S2H13,wildtype,1,0.01221,1.027
216,S2H13,wildtype,2,200,0.01568
217,S2H13,wildtype,2,50,0.04991
218,S2H13,wildtype,2,12.5,0.113
219,S2H13,wildtype,2,3.125,0.2458
220,S2H13,wildtype,2,0.7812,0.4538
221,S2H13,wildtype,2,0.1953,0.7606
222,S2H13,wildtype,2,0.04883,0.9271
223,S2H13,wildtype,2,0.01221,0.9193
224,S2X58,wildtype,1,4,1.591e-06
225,S2X58,wildtype,1,1,9.214e-06
226,S2X58,wildtype,1,0.25,0.003978
227,S2X58,wildtype,1,0.0625,0.003298
228,S2X58,wildtype,1,0.01562,0.1372
229,S2X58,wildtype,1,0.003906,0.4628
230,S2X58,wildtype,1,0.0009766,0.7953
231,S2X58,wildtype,1,0.0002441,1.025
232,S2X58,wildtype,2,4,1.591e-06
233,S2X58,wildtype,2,1,-2.764e-05
234,S2X58,wildtype,2,0.25,5.563e-06
235,S2X58,wildtype,2,0.0625,0.02005
236,S2X58,wildtype,2,0.01562,0.1393
237,S2X58,wildtype,2,0.003906,0.4512
238,S2X58,wildtype,2,0.0009766,0.7008
239,S2X58,wildtype,2,0.0002441,0.8971
240,S2E12,wildtype,1,2,7.953e-06
241,S2E12,wildtype,1,0.5,-5.528e-06
242,S2E12,wildtype,1,0.125,1.854e-06
243,S2E12,wildtype,1,0.03125,0.00122
244,S2E12,wildtype,1,0.007812,0.04239
245,S2E12,wildtype,1,0.001953,0.2515
246,S2E12,wildtype,1,0.0004883,0.6658
247,S2E12,wildtype,1,0.0001221,0.835
248,S2E12,wildtype,2,2,3.977e-05
249,S2E12,wildtype,2,0.5,2.764e-05
250,S2E12,wildtype,2,0.125,-5.563e-06
251,S2E12,wildtype,2,0.03125,0.003886
252,S2E12,wildtype,2,0.007812,0.0236
253,S2E12,wildtype,2,0.001953,0.2368
254,S2E12,wildtype,2,0.0004883,0.6217
255,S2E12,wildtype,2,0.0001221,0.8484
